timestamp,workload_rps
2015-02-26 21:40:00,12.542495479204339
2015-02-26 21:45:00,12.423146473779383
2015-02-26 21:50:00,12.343580470162747
2015-02-26 21:55:00,12.801084990958408
2015-02-26 22:00:00,13.407775768535261
2015-02-26 22:05:00,13.984629294755877
2015-02-26 22:10:00,13.974683544303797
2015-02-26 22:15:00,12.98010849909584
2015-02-26 22:20:00,14.263110307414104
2015-02-26 22:25:00,16.490958408679926
2015-02-26 22:30:00,19.45479204339964
2015-02-26 22:35:00,21.563291139240505
2015-02-26 22:40:00,21.20524412296564
2015-02-26 22:45:00,20.99638336347197
2015-02-26 22:50:00,20.896925858951175
2015-02-26 22:55:00,21.74231464737794
2015-02-26 23:00:00,21.254972875226038
2015-02-26 23:05:00,19.056962025316455
2015-02-26 23:10:00,15.94394213381555
2015-02-26 23:15:00,12.850813743218806
2015-02-26 23:20:00,11.010849909584087
2015-02-26 23:25:00,9.926763110307414
2015-02-26 23:30:00,9.55877034358047
2015-02-26 23:35:00,9.7875226039783
2015-02-26 23:40:00,10.165461121157323
2015-02-26 23:45:00,10.384267631103073
2015-02-26 23:50:00,10.066003616636529
2015-02-26 23:55:00,9.33996383363472
2015-02-27 00:00:00,8.594032549728752
2015-02-27 00:05:00,8.076853526220614
2015-02-27 00:10:00,7.95750452079566
2015-02-27 00:15:00,7.917721518987342
2015-02-27 00:20:00,7.838155515370705
2015-02-27 00:25:00,7.818264014466546
2015-02-27 00:30:00,7.957504520795659
2015-02-27 00:35:00,7.897830018083182
2015-02-27 00:40:00,7.69891500904159
2015-02-27 00:45:00,7.052441229656419
2015-02-27 00:50:00,6.425858951175408
2015-02-27 00:55:00,6.028028933092225
2015-02-27 01:00:00,5.799276672694395
2015-02-27 01:05:00,5.799276672694394
2015-02-27 01:10:00,5.580470162748644
2015-02-27 01:15:00,5.361663652802894
2015-02-27 01:20:00,4.98372513562387
2015-02-27 01:25:00,4.735081374321881
2015-02-27 01:30:00,4.725135623869802
2015-02-27 01:35:00,4.874321880650995
2015-02-27 01:40:00,5.292043399638336
2015-02-27 01:45:00,5.66998191681736
2015-02-27 01:50:00,5.9683544303797476
2015-02-27 01:55:00,6.037974683544304
2015-02-27 02:00:00,5.858951175406872
2015-02-27 02:05:00,5.809222423146474
2015-02-27 02:10:00,6.992766726943942
2015-02-27 02:15:00,8.8625678119349
2015-02-27 02:20:00,10.811934900542497
2015-02-27 02:25:00,11.528028933092223
2015-02-27 02:30:00,10.603074141048824
2015-02-27 02:35:00,9.12115732368897
2015-02-27 02:40:00,7.509945750452079
2015-02-27 02:45:00,6.883363471971067
2015-02-27 02:50:00,6.495479204339964
2015-02-27 02:55:00,5.9683544303797476
2015-02-27 03:00:00,5.471066907775769
2015-02-27 03:05:00,4.97377938517179
2015-02-27 03:10:00,4.615732368896926
2015-02-27 03:15:00,4.486437613019891
2015-02-27 03:20:00,5.043399638336346
2015-02-27 03:25:00,6.4059674502712465
2015-02-27 03:30:00,8.017179023508136
2015-02-27 03:35:00,9.399638336347197
2015-02-27 03:40:00,9.558770343580468
2015-02-27 03:45:00,8.723327305605785
2015-02-27 03:50:00,7.301084990958409
2015-02-27 03:55:00,6.226943942133816
2015-02-27 04:00:00,5.829113924050634
2015-02-27 04:05:00,5.550632911392405
2015-02-27 04:10:00,5.391500904159132
2015-02-27 04:15:00,4.963833634719711
2015-02-27 04:20:00,4.725135623869801
2015-02-27 04:25:00,4.615732368896927
2015-02-27 04:30:00,4.794755877034358
2015-02-27 04:35:00,4.884267631103074
2015-02-27 04:40:00,4.894213381555154
2015-02-27 04:45:00,4.933996383363472
2015-02-27 04:50:00,5.1030741410488245
2015-02-27 04:55:00,5.411392405063291
2015-02-27 05:00:00,5.650090415913201
2015-02-27 05:05:00,5.819168173598554
2015-02-27 05:10:00,5.89873417721519
2015-02-27 05:15:00,5.9086799276672695
2015-02-27 05:20:00,5.719710669077758
2015-02-27 05:25:00,5.590415913200724
2015-02-27 05:30:00,5.699819168173599
2015-02-27 05:35:00,6.077757685352622
2015-02-27 05:40:00,6.604882459312839
2015-02-27 05:45:00,7.788426763110308
2015-02-27 05:50:00,8.713381555153706
2015-02-27 05:55:00,9.320072332730561
2015-02-27 06:00:00,8.89240506329114
2015-02-27 06:05:00,7.609403254972875
2015-02-27 06:10:00,6.097649186256781
2015-02-27 06:15:00,4.655515370705245
2015-02-27 06:20:00,4.178119349005425
2015-02-27 06:25:00,3.989150090415914
2015-02-27 06:30:00,4.128390596745028
2015-02-27 06:35:00,4.337251356238698
2015-02-27 06:40:00,4.516274864376131
2015-02-27 06:45:00,4.386980108499096
2015-02-27 06:50:00,3.9792043399638337
2015-02-27 06:55:00,3.6410488245931285
2015-02-27 07:00:00,3.402350813743219
2015-02-27 07:05:00,3.402350813743219
2015-02-27 07:10:00,3.302893309222423
2015-02-27 07:15:00,3.113924050632911
2015-02-27 07:20:00,2.875226039783002
2015-02-27 07:25:00,2.646473779385172
2015-02-27 07:30:00,2.5669077757685352
2015-02-27 07:35:00,2.497287522603978
2015-02-27 07:40:00,2.4773960216998194
2015-02-27 07:45:00,2.3978300180831824
2015-02-27 07:50:00,2.3083182640144666
2015-02-27 07:55:00,2.348101265822785
2015-02-27 08:00:00,2.3282097649186255
2015-02-27 08:05:00,2.348101265822785
2015-02-27 08:10:00,2.4276672694394215
2015-02-27 08:15:00,2.4972875226039783
2015-02-27 08:20:00,2.6663652802893307
2015-02-27 08:25:00,2.7260397830018084
2015-02-27 08:30:00,2.7459312839059673
2015-02-27 08:35:00,2.706148282097649
2015-02-27 08:40:00,2.805605786618445
2015-02-27 08:45:00,2.954792043399638
2015-02-27 08:50:00,3.064195298372513
2015-02-27 08:55:00,2.9448462929475587
2015-02-27 09:00:00,2.636528028933092
2015-02-27 09:05:00,2.3779385171790235
2015-02-27 09:10:00,2.1491862567811935
2015-02-27 09:15:00,2.109403254972875
2015-02-27 09:20:00,2.059674502712477
2015-02-27 09:25:00,2.0198915009041594
2015-02-27 09:30:00,2.119349005424955
2015-02-27 09:35:00,2.2486437613019894
2015-02-27 09:40:00,2.348101265822785
2015-02-27 09:45:00,2.338155515370705
2015-02-27 09:50:00,2.2884267631103077
2015-02-27 09:55:00,2.2386980108499097
2015-02-27 10:00:00,2.2685352622061483
2015-02-27 10:05:00,2.3978300180831824
2015-02-27 10:10:00,2.596745027124774
2015-02-27 10:15:00,2.706148282097649
2015-02-27 10:20:00,2.7459312839059673
2015-02-27 10:25:00,2.6365280289330926
2015-02-27 10:30:00,2.527124773960217
2015-02-27 10:35:00,2.6265822784810124
2015-02-27 10:40:00,2.8453887884267632
2015-02-27 10:45:00,3.233273056057866
2015-02-27 10:50:00,3.402350813743219
2015-02-27 10:55:00,3.392405063291139
2015-02-27 11:00:00,3.2730560578661843
2015-02-27 11:05:00,3.213381555153707
2015-02-27 11:10:00,3.163652802893309
2015-02-27 11:15:00,3.15370705244123
2015-02-27 11:20:00,2.9547920433996384
2015-02-27 11:25:00,2.934900542495479
2015-02-27 11:30:00,2.8951175406871608
2015-02-27 11:35:00,2.9945750452079567
2015-02-27 11:40:00,3.3227848101265822
2015-02-27 11:45:00,3.561482820976492
2015-02-27 11:50:00,3.8300180831826403
2015-02-27 11:55:00,3.899638336347197
2015-02-27 12:00:00,3.770343580470163
2015-02-27 12:05:00,3.6410488245931285
2015-02-27 12:10:00,3.6311030741410493
2015-02-27 12:15:00,3.7802893309222423
2015-02-27 12:20:00,3.999095840867993
2015-02-27 12:25:00,3.9692585895117545
2015-02-27 12:30:00,3.9493670886075956
2015-02-27 12:35:00,3.8101265822784813
2015-02-27 12:40:00,3.919529837251356
2015-02-27 12:45:00,4.1482820976491865
2015-02-27 12:50:00,4.426763110307414
2015-02-27 12:55:00,4.635623869801085
2015-02-27 13:00:00,4.685352622061483
2015-02-27 13:05:00,4.7052441229656425
2015-02-27 13:10:00,4.635623869801085
2015-02-27 13:15:00,4.705244122965642
2015-02-27 13:20:00,4.97377938517179
2015-02-27 13:25:00,5.172694394213382
2015-02-27 13:30:00,5.22242314647378
2015-02-27 13:35:00,4.963833634719711
2015-02-27 13:40:00,4.556057866184448
2015-02-27 13:45:00,4.2477396021699825
2015-02-27 13:50:00,4.178119349005425
2015-02-27 13:55:00,6.157323688969258
2015-02-27 14:00:00,8.216094032549728
2015-02-27 14:05:00,10.175406871609402
2015-02-27 14:10:00,10.205244122965642
2015-02-27 14:15:00,9.071428571428571
2015-02-27 14:20:00,8.146473779385172
2015-02-27 14:25:00,7.320976491862568
2015-02-27 14:30:00,7.7784810126582276
2015-02-27 14:35:00,7.609403254972875
2015-02-27 14:40:00,7.151898734177214
2015-02-27 14:45:00,6.525316455696203
2015-02-27 14:50:00,6.177215189873418
2015-02-27 14:55:00,6.376130198915009
2015-02-27 15:00:00,7.03254972875226
2015-02-27 15:05:00,8.047016274864376
2015-02-27 15:10:00,8.942133815551536
2015-02-27 15:15:00,8.922242314647377
2015-02-27 15:20:00,8.64376130198915
2015-02-27 15:25:00,8.176311030741411
2015-02-27 15:30:00,8.166365280289332
2015-02-27 15:35:00,8.216094032549728
2015-02-27 15:40:00,7.967450271247739
2015-02-27 15:45:00,7.6292947558770345
2015-02-27 15:50:00,7.191681735985533
2015-02-27 15:55:00,6.943037974683545
2015-02-27 16:00:00,6.684448462929476
2015-02-27 16:05:00,6.4159132007233275
2015-02-27 16:10:00,6.097649186256781
2015-02-27 16:15:00,5.898734177215189
2015-02-27 16:20:00,5.66998191681736
2015-02-27 16:25:00,5.759493670886076
2015-02-27 16:30:00,6.097649186256781
2015-02-27 16:35:00,7.141952983725136
2015-02-27 16:40:00,8.405063291139241
2015-02-27 16:45:00,9.797468354430379
2015-02-27 16:50:00,10.593128390596744
2015-02-27 16:55:00,11.5877034358047
2015-02-27 17:00:00,13.099457504520796
2015-02-27 17:05:00,16.113019891500905
2015-02-27 17:10:00,19.564195298372514
2015-02-27 17:15:00,22.100361663652805
2015-02-27 17:20:00,24.0
2015-02-27 17:25:00,24.0
2015-02-27 17:30:00,24.0
2015-02-27 17:35:00,24.0
2015-02-27 17:40:00,23.55244122965642
2015-02-27 17:45:00,21.45388788426763
2015-02-27 17:50:00,18.470162748643762
2015-02-27 17:55:00,14.959312839059674
2015-02-27 18:00:00,11.229656419529837
2015-02-27 18:05:00,9.08137432188065
2015-02-27 18:10:00,7.679023508137432
2015-02-27 18:15:00,7.370705244122965
2015-02-27 18:20:00,7.7784810126582276
2015-02-27 18:25:00,8.85262206148282
2015-02-27 18:30:00,9.509041591320072
2015-02-27 18:35:00,9.867088607594937
2015-02-27 18:40:00,10.23508137432188
2015-02-27 18:45:00,10.642857142857142
2015-02-27 18:50:00,12.204339963833633
2015-02-27 18:55:00,13.795660036166362
2015-02-27 19:00:00,15.317359855334537
2015-02-27 19:05:00,16.023508137432184
2015-02-27 19:10:00,15.844484629294755
2015-02-27 19:15:00,15.347197106690777
2015-02-27 19:20:00,14.849909584086799
2015-02-27 19:25:00,14.601265822784807
2015-02-27 19:30:00,14.481916817359853
2015-02-27 19:35:00,14.044303797468352
2015-02-27 19:40:00,13.437613019891499
2015-02-27 19:45:00,12.751356238698008
2015-02-27 19:50:00,12.075045207956599
2015-02-27 19:55:00,11.657323688969258
2015-02-27 20:00:00,11.488245931283906
2015-02-27 20:05:00,11.418625678119348
2015-02-27 20:10:00,11.55786618444846
2015-02-27 20:15:00,11.84629294755877
2015-02-27 20:20:00,12.00542495479204
2015-02-27 20:25:00,12.622061482820977
2015-02-27 20:30:00,13.387884267631101
2015-02-27 20:35:00,14.481916817359854
2015-02-27 20:40:00,15.098553345388787
2015-02-27 20:45:00,14.79023508137432
2015-02-27 20:50:00,13.9249547920434
2015-02-27 20:55:00,12.75135623869801
2015-02-27 21:00:00,12.10488245931284
2015-02-27 21:05:00,11.995479204339963
2015-02-27 21:10:00,12.134719710669076
2015-02-27 21:15:00,12.482820976491862
2015-02-27 21:20:00,12.622061482820975
2015-02-27 21:25:00,12.691681735985533
2015-02-27 21:30:00,12.701627486437612
2015-02-27 21:35:00,12.701627486437612
2015-02-27 21:40:00,12.940325497287521
2015-02-27 21:45:00,13.407775768535261
2015-02-27 21:50:00,13.964737793851716
2015-02-27 21:55:00,14.362567811934898
2015-02-27 22:00:00,14.56148282097649
2015-02-27 22:05:00,14.223327305605785
2015-02-27 22:10:00,13.606690777576853
2015-02-27 22:15:00,13.129294755877034
2015-02-27 22:20:00,13.22875226039783
2015-02-27 22:25:00,14.074141048824591
2015-02-27 22:30:00,15.088607594936708
2015-02-27 22:35:00,15.357142857142856
2015-02-27 22:40:00,14.720614828209763
2015-02-27 22:45:00,13.16907775768535
2015-02-27 22:50:00,11.945750452079565
2015-02-27 22:55:00,11.249547920433997
